,Data,User,Tweet
2929,2021-12-07 16:40:53+00:00,yunjeongsun1,"2013년 MBC뉴스는 신종 코로나 바이러스의 치명률에 대해 말하고 있다. 
실제로 전 세계는 그리 크게 반응하지 않고 지나 갔다.
코로나 독감 보다 못하다는 것은 이미 많은 자료로도 아는 바 유튜브나 빽신 관련 말을 하지 못하게 하는지 이정도면 깨달아야 하는거 아닌가??
https://t.co/Fv9oRqX1Uz"
2930,2021-12-07 15:47:15+00:00,8_y6f,근데 쉬엔지는 아프면 병원에 가야하나요 동물 병원에 가야하나요?? 움.. 조류 독감도 맞아야 하나요..?
2931,2021-12-07 15:42:02+00:00,Doo4_,내일 독감예방접종 맞을거 간당 후훙..
2932,2021-12-07 15:39:09+00:00,Dyamong_042,내일 출근할 생각에 갑자기 우울해지네~ 나 그래도 제법 열심히 출근하는듯… 3년 전에 독감 걸려서 이틀 쉬고 강아지 무지개 다리 건넌 날 하루 쉬고 자가격리는 뭐 재택 근무 했으니까… 요즘 휴가 남은거 반차로 계속 쓰고는 있는데 (일정 맞추기가 힘들어서) 걍 출근이 하기 싫어 ㅠ.ㅜ
2933,2021-12-07 15:37:13+00:00,eridanus_s,근데 솔직히 독감.. 접종 맞아도 걸리고.. 나는 집에서 약 먹고 온수매트에 디비져있으면 낫더라. https://t.co/oGuZYIeWrB
2934,2021-12-07 15:33:10+00:00,eridanus_s,"강아지 검사비 7만원: 쌤 결과 언제 나와요?
내 독감 예방접종 4만원: ㅇㅇ걸릴게"
2935,2021-12-07 15:25:45+00:00,whathislifefor,@craftcity 치명율 0.05%짜리 감기를 패스트 스페인 독감이랑 비교? 사이비 종교가 따로 없네. 데이터고 통계고 소용없고 그저 믿슙니다!
2936,2021-12-07 15:24:45+00:00,rue2fndp,@Alnooooman ㅋㅋㅋㅋㅋㅋㅋㅋㅋ코롱냐는 아무래도 유전자 개조형이고 독감은 사균이니까용.... 맞은 당일 물만 안 닿게 해주시고 무리만 안 하믄...금방 지나갈 거예요 꾸왑
2937,2021-12-07 15:12:25+00:00,NOT_GOCHU,"헐 너무귀엽다.. 저거... 하실분..........
없을시 그냥 추워서 독감걸리고 크리스마스 혼자보낼게요 ㅇㅇ"
2938,2021-12-07 15:07:52+00:00,kingmelong,"1918년에 시작된 스페인독감은 약 5천만명 정도의 희생자를 냈다고 추정되고 있습니다. 미국에서 약 54만명, 영국에서 약 22만명이 사망했으며 제1차 세계대전에서 사망한 미국인의 80%는 이 독감으로 인해 사망했죠."
2939,2021-12-07 15:02:20+00:00,eastbright2021,"애국자님 격하게 응원합니다.

감기 독감이 사라진게 아니라 코로나로 포장되었다 라고 말하고 싶었을겁니다.👍👍👍 https://t.co/yEwtJbUBCg"
2940,2021-12-07 14:57:40+00:00,immersed_toyou,"열여덟 정은영 칼빵 맞고 병원 입원해있는동안
열네살 윤희재 무료독감주사 맞으러 왔을거라는 생각하면 조금 킹받음.."
2941,2021-12-07 14:57:21+00:00,ggging0,@t_n205 근데 소문듣고 엄청 긴장? 해서 그런지 진짜 하나도... 안아프고 오히려 독감예방주사가 더 아팠던...ㅋㅋㅋ
2942,2021-12-07 14:56:03+00:00,Kami_wasawolf,@lu04t9 팔은 그냥 독감주사 맞은거같아서 괜찮은데.. 열이나서.. 1차는 안아팠는데 2차는 아파...ㅋㅋㅠ
2943,2021-12-07 14:55:00+00:00,DoutJh,@JungenWerther00 @aminogogo 그런데 백신과 연관성 찾기 쉽지 않아 무책임 하다는 말이 많아요...웃긴건 마스크 덕분에 독감환자랑 애기들 수족구 환자 엄청 줄어든 건 팩트.
2944,2021-12-07 14:39:27+00:00,jang0151yun,"@BTS_twt_JOONIE 세균.바이러스를 처리하죠.
관절염.간염.장염.폐렴등을  치료하고 감기.독감.코로나등 호흡기 바이러스도 사라지게 합니다.
코로나 종식이 가능하다는 이야기지요.감기.독감은 이미 겨험으로 확인하였고 코로나도 같은계열이므로 효과가 기대됩니다.
전세계 아미들을 통하여 빠르게 퍼지길 바랍니다."
2945,2021-12-07 14:37:52+00:00,Goyoonjung_Bot,하~.. 지나양에게 독감 백신은 독약이나 다름없는거 였네요..
2946,2021-12-07 14:35:39+00:00,seobook_random,"양세준 작가님 ""독감이 유행이라고 합니다. 독자님들 모두 건강 유의하세요 :)"" (80화 작가의 말)"
2947,2021-12-07 14:28:32+00:00,cho_chouu,코로나는 독감과 다를 바 없는데 2년째 전 세계가 벌벌 떨고 있네. 코로나 빙시 같은 바이러스야 이런 인간이나 찾아가서 조지놔라 https://t.co/8iIP1lPyz0
2948,2021-12-07 14:22:08+00:00,Silb_zy,내일까지 꼭 마무리 하고 보내자 으어어어어 독감 주사 맞고 컨디션 회복이 안되서 일 진도가 안나가..
2949,2021-12-07 14:21:50+00:00,HH30Yes,진짜 뜬금없지만 저 중딩때 별명 종합병원이였어요. 1년에 1번씩 독감은 기본이고 감기 걸린 상태에서 손가락 뿌수고.... 지금 많이 나아 진거랍니다~!~!
2950,2021-12-07 14:21:04+00:00,jjing_sewing,"감기는 다 나은 것 같은데 페이크 목폴라 안벗을거임. 번갈아 입으려고 하나 더 만들엇잖아.. ㅡ_ㅡ;; 조만간에 독감접종 하러가야지. 아, 근데 감기 걸리니까 병원 가기 진짜 찝찝하다. 다들 빨리 병원 가라고 하는데 혹시라도 코로나면 나땜에 문제 생길까봐 차마 못가겟더란.."
2951,2021-12-07 13:59:38+00:00,TODAY_LHG,211207 스스로 독감 예방접종 맞은 기특 천재 강아지 https://t.co/LGohGOnv1y
2952,2021-12-07 13:51:04+00:00,sgsmss,"독감예방접종하셨나요
#신천지_요한계시록_세미나
말씀예방접종맞으세요
#마지막_나팔소리_지금확인
유튜브에서지금검색해보세요"
2953,2021-12-07 13:45:13+00:00,lemonmoni9,1차때도 살짝 반응있었는데 2차는 정말 아파서 하루꼬박 드러누워 앓았었다. 그래서 3차부스터샷이 일찍부터 걱정되었는데 그것도 맞고나서 시간 지나면 효과 감소하니까 계속 맞게될거라는거 보고 섬찟. 그래도 사람들 백신 많이 맞으면 점점 확진자 줄고 감기나 독감 같은거로 되겠지ㅠㅠ?
2954,2021-12-07 13:44:52+00:00,taeyangjigoooo,내일은 독감주사 맞아서 많이 아플 예정임
2955,2021-12-07 13:44:45+00:00,_Yang_yr,아ㅠㅠㅠㅠ 인국이 독감주사ㅠ
2956,2021-12-07 13:43:13+00:00,wsaetaer,"독감(후웨잇츠폴러브)
페이보릿(뱀파이어)
대체어로쓰기에웃긴제목대결"
2957,2021-12-07 13:41:33+00:00,camdaun,완전 장문의 롤페라서 감동했어여🥺💕 저는 정말 하루종일 탐라에 있는 아주 진입장벽 없는 사람이니 언제든 말 걸어주세요!! 저는 추위를 탄다기보다 엄살이 심해서 추워추워 입에 달고 산답니다! 전 독감주사 맞아서 천하무적이라구요! 익명님 춥지 않게 페스츄리파이처럼 겹겹이 껴입구 다니셔요! https://t.co/EOXBInVJGo
2958,2021-12-07 13:31:56+00:00,OK5A2E527RV2xAj,"위드코로나인가 뭔가 gr을 떨어샀더니 확진자 6천명 가까이 폭증했네!

미친것들 욕이 절로나온다.

애초에 질병명에 위드가 가당키나한 단어인가?
위드암 위드폐렴 위드독감...
생각을 해봐라 그게 옳은 표현인지!
위드코로나 작명하고 계획한 인간이 궁금하다! 😡"
2959,2021-12-07 13:30:40+00:00,theangels_share,글구 어차피 양손잡이라서 크게 상관은 없었지만 독감 백신을 왼팔에 맞은 김에 3차는 오른팔에 맞았더니 나는 오른쪽 고개로 베개 베고 자는 사람이라 ㅠ 팔이 더 아픔 흑흑
2960,2021-12-07 13:24:48+00:00,Schld9135fZTHVL,"독감예방접종하셨나요
#신천지_요한계시록_세미나
말씀예방접종맞으세요
#마지막_나팔소리_지금확인
유튜브에서지금검색해보세요"
2961,2021-12-07 13:18:30+00:00,kmiso5567,"독감예방접종하셨나요
#신천지_요한계시록_세미나
말씀예방접종맞으세요
#마지막_나팔소리_지금확인
유튜브에서지금검색해보세요"
2962,2021-12-07 13:15:44+00:00,wonyang34,@flu_0402 독감님두!!!! &gt;&lt; 마자요 둘이 뭔가 오래된 부부같은 느낌이 있어요. ㅋㅋㅋㅋㅋㅋㅋ 그렇게 싸워대면서 왜 같이지내ㅋㅋㅋㅋㅋ
2963,2021-12-07 13:14:12+00:00,Peter__Seong,"어제 두번 모임에서 모였던 남자 일곱명중 누군가 이렇게 물었다.
이제 2년 지나가려하고 있고 앞으로 3-5년정도 더 지나야 코로나가 독감 수준으로 치료된다는데, 그때까지 안걸리고 버틸 자신있어?
일동 : 아니 절대없어"
2964,2021-12-07 13:04:52+00:00,qpcOsrC47kZifiu,"독감예방접종하셨나요
#신천지_요한계시록_세미나
말씀예방접종맞으세요
#마지막_나팔소리_지금확인
유튜브에서지금검색해보세요"
2965,2021-12-07 12:58:11+00:00,lwm7922,나흘만에 달림. 어제 독감백신 맞아서 그런지 힘들다.ㅋㅋ @인평공원 https://t.co/oCpHp7IR9o
2966,2021-12-07 12:48:09+00:00,fpemchzh,"독감예방접종하셨나요
#신천지_요한계시록_세미나
말씀예방접종맞으세요
#마지막_나팔소리_지금확인
유튜브에서지금검색해보세요"
2967,2021-12-07 12:46:36+00:00,bibikong___,"독감예방접종하셨나요
#신천지_요한계시록_세미나
말씀예방접종맞으세요
#마지막_나팔소리_지금확인
유튜브에서지금검색해보세요"
2968,2021-12-07 12:38:13+00:00,cdhercyna,"@SeolheeH 6개월 마다 맞아야 한다면
효과가 있다고 보기 힘든게 아닐지  ㅠㅠ
독감도 1년에 한번 맞는데"
2969,2021-12-07 12:37:39+00:00,DanB_am,#백현아오늘은 일어나자마자 갑자기 냅다 독감주사 맞으러 간 날이야... 이게 뭐람?!? 그래서 주사 맞고 집 와서 과제하는 중...~~ 종강 언제쯤 할까...ㅠㅠㅠ 백현이는 오늘 어떤 하루를 보냈어?? 백형아 보고싶어ㅠㅠ 너무 그리워 좋아해 백현아💖
2970,2021-12-07 12:29:49+00:00,marlinduck,내일은 독감주사 맞을거야 누구보다 가늘고 길게 살겠다는 마음가짐으로
2971,2021-12-07 12:29:45+00:00,soda72475517,"@gongnyn0205 ㅎ헉 새상ㅇ에 독감 주사 맞ㅈ고 푹 쉬셔야죠 ㅠㅠㅠㅠㅠ
안그럼 저처럼 한달동안 감기에...시달릴지도 모른다구요오..."
2972,2021-12-07 12:28:36+00:00,gongnyn0205,만화를 그리고 싶지만.. 내 손이 따라주질 않는다 아니근데 지금 독감주사 맞은곳이 너무아픈ㄴ데
2973,2021-12-07 12:23:13+00:00,Nov_22_,독감도 년마다 한번씩 맞는데 전염력 강한 바이러스 주사가 한두번으로 끝나겠냐고...
2974,2021-12-07 12:21:14+00:00,june_six_6,"@KO_stickman 끄악 나는 코로나 2차랑 독감 한번에 맞아서 죽을 뻔 했는데 ㅋㅋ
되게 오랜만에 아파봤었어
심지어 의사 쌤이 일본 뇌염도 같이 맞으라 했는데 거절한 거야ㅋㅋ"
2975,2021-12-07 12:19:33+00:00,KO_stickman,어제독감주사맞았다고열나고몸살에다가토할거같아ㅇ어캐
2976,2021-12-07 12:02:35+00:00,my_savior_61,@pcy_thumb 진짜 독감주사 그래서 꼬박꼬박맞고있어요
2977,2021-12-07 11:58:45+00:00,end_ethics,"주 인: 개새끼야, 예방접종 맞았냐?
방 백: 독감?
주 인: 아니! 광견병!
방 백:"
2978,2021-12-07 11:58:22+00:00,pcy_thumb,@my_savior_61 아! 그때 콘서트장에서 독감 돌았어가지구 다들 독감걸렸다구 그러는거 봤었는데 탐매님도 걸리셨구나ㅠㅠ 저는 또 독감은 안옮아왔어요...ㅋㅋㅋ
2979,2021-12-07 11:57:09+00:00,my_savior_61,"@pcy_thumb 괜찮아요ㅋㅋㅋㅋㅋㅋㅋㅋ그럴수있죠 저는 늘 목쉰채가서ㅋㅋㅋㅋㅋㅋㅋㅋ
한번은 연말에 콘가고
새해되자마자 독감으로 기절"
2980,2021-12-07 11:50:14+00:00,HYWY_,@030814_Ricecake @JoengHoneyBee ㄹㅇㅋㅋ 독감만 맞으면되는데
2981,2021-12-07 11:50:02+00:00,miryusaykaz,@Seiya0630 백신은 치료제가 아닌데 말이쥐... 독감백신 맞고 독감걸릴땐 백신맞아서 이정도라고 하면서 ㅋㅋ
2982,2021-12-07 11:37:42+00:00,fluore_gyul,"오늘 브이앱 소득
미역구도 못먹고 한끼도 못먹음
겨리 피자 한.조.각. 간신히 먹는거 봄
어머님 부스터샷 맞으심(건강하세요!🙇‍♀️)
한겨리 독감 챙겨맞는 천재강아지임"
2983,2021-12-07 11:33:25+00:00,h_ara_m,"근데 솔직히 타고나길 허약하거나 지병있는 사람은 욕하지 맙시다... 나만해도 홍역 독감 한 번도 안걸려봤고 다 맞았지만... 코로나 백신은 안정성을 확인할 시간이 부족하기도 했고, 정혈 관련 이슈가 워낙 많아서 맞기가 조금 망설여짐. 이기적이지만 https://t.co/rnkotwBqwq"
2984,2021-12-07 11:33:05+00:00,masti_kssn,ㄴㅈㅅ인가 하는 사람 이젠 ㅋㄹㄴ는 독감이당까지 나왔네 ㅋㅋㅋ 할수있는 모든 장르를 망라한다
2985,2021-12-07 11:19:56+00:00,longhairIover,아니 나 독감 걸린 와중에 우한폐렴&lt; 이라는 것이 슬금슬금 유행중이라는 뉴스가 뜨고 내가 1주일 뒤 대만으로 출국하기로 되어있었거든 여행 취소할지 말지 ㅈㄴ 고민했었는데 그게 해외여행 막차였을줄이야
2986,2021-12-07 11:16:21+00:00,longhairIover,아니 엑소도 콘서트에서 독감 집단감염 있었잖아 나 그때 열 39.4도까지 오르고 그랬었어
2987,2021-12-07 11:01:01+00:00,1207_1110,이왁결 그저께 독감주사 맞았대 잘했다
2988,2021-12-07 10:58:43+00:00,moonriver_ever,@rebirthaa @KoreaDCA 아 그건 3차 아닌가요? 저는 독감백신... 여쭙는건데. ㅜ
2989,2021-12-07 10:57:30+00:00,fhilian,2019년 부터 독감 백신에 산화그래핀이 들어 갔군요https://t.co/QiAdj7Di35
2990,2021-12-07 10:51:57+00:00,moonriver_ever,"@KoreaDCA 안녕하세요. 
독감백신 맞을 때인데,코로나19  백신 3차 접종과 (맞는) 차이는 어떻게 둬야 하나요?  이에 대한 정보가 있었으면 좋겠어요. 코로나19 백신 맞으면 독감 백신은 안 맞아도 될지.... ?"
2991,2021-12-07 10:51:09+00:00,snow10161,독감주사 맞았는데 팔 오지게아파요
2992,2021-12-07 10:48:09+00:00,h_yang_,어째 코로나백신보다 독감백신이 더 아픈게냐……
2993,2021-12-07 10:44:56+00:00,LRJ5S35P2oiH94T,@yh5337 독감은 1년에 한번 겨울철에 주로 유행하니까 1년에 한번 맞지 노친네야 생각이란걸 좀 해라
2994,2021-12-07 10:31:04+00:00,Namu2Namu,호흡기 감염은 백신으로 100% 막을 수 없습니다. 호흡기의 노출된 점막을 면역 체계가 모두 보호하지 못 하기 때문입니다. 코로나 19 바이러스 감염증 뿐 아니라 독감 등도 마찬가지입니다. 호흡기 질환용 백신은 증상이 악화되는 것을 막아준다고 생각하시면 됩니다. 방역은 그와 별개로 지켜야 해요.
2995,2021-12-07 10:28:22+00:00,Noopinblue,"검사 받아보셨어요? 

음성이라면 올해 독감이 진짜 ㅈㄴ 독하대요..."
2996,2021-12-07 10:21:32+00:00,U124865739,독감주사맞았다 죽겠따..
2997,2021-12-07 10:15:23+00:00,naver_earth,"독감백신 맞을까
항체 생성 얼마나 걸리지"
2998,2021-12-07 10:15:15+00:00,GIANTS20400154,@ChaChaC87311797 일반 80대 노인이 독감백신 접종후 맥박수가 평온할때 100~110회/분인데 활기 넘치는 운동선수는 엄청나게 빠를것입니다. 심장에 과부하가 발생할듯
2999,2021-12-07 10:00:02+00:00,Officer_Nami,"@Dr_LawTrafalgar 다행히도 쵸파의 독감주사 덕분인지, 아직까지는 걸리지 않았어. 아마 그 주사를 안 맞았다면 걸렸을지도 모르겠어. 얼마 전까지 일교차가 굉장히 컸었잖아~."
3000,2021-12-07 09:41:28+00:00,mipeng,"@hosa_Y 저도 고령은 이해하겠는데.. 혈전도 발견되었고, 방사선치료를 받고 있는 사람에게까지 검증이 그렇게 충분하다고 볼 수 없는 백신을 맞추게 한 것에는 이해가 안 됩니다.. 예를 들어 독감 백신을 맞을 때, 예전에 어떤 독감백신을 맞았는데 알러지반응이 있었다.. 라고 말하면 백신을 맞추는 측에서"
3001,2021-12-07 08:44:44+00:00,ossak_1016_ex,@sieyo030 진짜......... 거짓말 안치고 제가 장담할 수 있습니다!!! 제가 맞아본 메르스...독감... 어쩌구백신 같은 거 다 통틀어서 가장 안아팠어요... 맞는 느낌도 안나요!! 따끔도 없고... 그냥 아무 느낌 안난다? 수준으로 보시면 될 것 같아요👍
3002,2021-12-07 08:39:56+00:00,Ddot______,@twinkle_S2_ 독감주사를 맞으면 쉰다구요?????????
3003,2021-12-07 08:38:46+00:00,twinkle_S2_,"@Ddot______ 넹 면역체계가 작동되는거라 ㅇ0ㅇ!!! 근데 이제 예상치 이상의 고열이나면 병원가야함.... 
그래서 독감주사 맞고 쉬자나용"
3004,2021-12-07 08:34:08+00:00,KDH2504,@yonhaptweet 독감수준의 코로나를 가지고 백신으로 사람 죽이네 인류는 마루타 실험장이다 이미 국내도 백신으로 사망자가1400 명대이다 정신들 차리자 코로나 출현과 백신 다 계획된것이다
3005,2021-12-07 08:33:39+00:00,Ddot______,... 독감주사 맞으면 열 나..? https://t.co/jJOFMmeatJ
3006,2021-12-07 08:26:45+00:00,patriot_otaku,"배운것들이 왜 그래ㅠㅠ
독감도 시발 매년맞아야 효과있는데요"
3007,2021-12-07 08:14:41+00:00,biinnem_UU,@seres_prince @bamnori_ur 호곡 오늘 독감맞아서 술못마시니까 저녁먹고 언제든 가능~~~
3008,2021-12-07 08:06:23+00:00,_591C3,"@_D0X4_ 자기가 독감자일때 했던 짓 기억하기 때무네 죄책감에 절어서 함 ㅋㅋ,,"
3009,2021-12-07 08:04:25+00:00,Nashors_Tooth,아ㅅㅂ 더러운독감바이러스같은녀석 꺼져라
3010,2021-12-07 08:00:36+00:00,ABC_cho12,"@testarS2oksoon 독감 주사는 맞아서 더 걱정이네요....
백신 맞기 싫어서 그거 맞았는데..

물론 주사 맞았다고 안 걸리는 건 아니지만..🥺😢😢"
3011,2021-12-07 07:58:36+00:00,2002Kei,의사쌤이랑 상담하고 독감백신 먼저 맞고 왔다. 팔도 아프고 약간 나른.
3012,2021-12-07 07:40:46+00:00,yaaaaaapp,"@Wakana_Hwaim 악.. 1차긴한뎁쇼
ㅇ번에 독감 맞았는데 이것도 맞고 아프면..."
3013,2021-12-07 07:34:39+00:00,96_07_17_,@yesodk OMG 나도 갔었어!! 그때 질서 엉망이여서 진짜 헬... 이였지....🤦🏻‍♀️🤦🏻‍♀️ 내 친구들 다치고 그 중 한명은 독감 걸리고....
3014,2021-12-07 07:31:50+00:00,someone_ere,"@Absolutely_Ba 그런...감각이면 일단 코로나 먼저 받고 오세용
독감 검사는 작은 병원에서도 하는 대신에...아무래도 음성 결과 받고 나서 가는게 좋아ㅛ (움쫙"
3015,2021-12-07 07:30:48+00:00,abpBaa,"@someone_ere ?? ㅋ아 아 딴거없이갑자기열나면독감이라는데 고열인지는 안재봐서 모르겠고 뭔가열이나는것같긴해요
둘다해보는게좋을듯 ㄱㅅ합니다"
3016,2021-12-07 07:29:38+00:00,someone_ere,@Absolutely_Ba 근데 보통 열 안나면 독감이라거나 그런건 아니에요 근데 저처럼...특성상 뭐 걸려도 열 잘 안날 수 있으니까 검사 받는걸 추천드림!
3017,2021-12-07 07:28:46+00:00,someone_ere,@Absolutely_Ba 왜냐면...작년에 엄마는 하루만에 나은 독감이 저한테 옮아져서 제가 학원을 강제로 2주 쉬었거든요
3018,2021-12-07 07:27:34+00:00,abpBaa,"@someone_ere ?아맞네독감시즌이구나 고로나에 묻혀서완전까먹음
ㅇㅋ 리마인딩감사합니다 쫩"
3019,2021-12-07 07:26:26+00:00,someone_ere,"@Absolutely_Ba 화이또...!

그거 아니면 이제 독감 검사 받으러 가세요
A형 독감? 전염병이라서 님 이제 집에서 1주인가 2주간 출근 못함"
3020,2021-12-07 07:25:27+00:00,ZlzonDoto,독감백신 맞고 죽었다고 빽빽 떠들때부터 예견된 일이었겠지만 진짜 아직도 얼레벌레 백신때문인듯~ 보상하라~ 하고있는거 보면 언론이고 빡추들이고 다 짜증남
3021,2021-12-07 07:22:15+00:00,sunbobos,이제 내일 뼈스캔을하고 독감주사를 담주에 맞고 그담주에 4년6개월차 검진이 있다…이렇게 또 1년을 살아내었다..기특하고 장하다 나야~
3022,2021-12-07 07:16:39+00:00,gilch318,"독감주사 백신보다 안아프다매요!
주사 맞자마자 팔이 겁나 아픈데요??!!!"
3023,2021-12-07 07:12:21+00:00,suwon_jeongja1,독감은 인플루엔자 바이러스로 인한 질환이므로 손을 자주 씻기만 해도 예방할 수 있습니다. 코 점막을통해 바이러스가 증식하므로 콧물을 닦은 뒤에는 사람이나 물건을 만지지 않도록 하고 손을 씻을 수 없다면 알코올이 첨가된 손소독제를 사용하세요.
3024,2021-12-07 07:01:47+00:00,pureun907,"드디어 독감백신접종 완료!
올해는 독감백신을 너무 늦게 맞았다. 
어휴 슬슬 팔이 아파오기 시작함....ㅠㅠ"
3025,2021-12-07 06:54:12+00:00,Punyam_009,@ONDO_S1 ㅋㅋㅋㅋ 뒤집어 쓴대 어쩜좋아… 그냥 옆에서 보면서 후에이가 또 말을 안듣는다 생각하고 있지않을까요… 안건들게… 하면서 알겠다 그러기…  ㅋㅋㅋㅋ아오ㅠ 아니 뭐 어… 제가 독감에 1년에 한번 쿨타임이다보니 살면서2번이면 뭐 쏘쏘라고 생각해요; ㅋㅋ리리도아프지말자!!! 지금도매우튼튼..bb
3026,2021-12-07 06:53:20+00:00,ace__kanojo,"@gongnyn0205 흐아 다행이다ㅠㅜ
독감 맞으시구 푹 쉬셔요!! 아프지 않으시길..!!(*´∀`*)"
3027,2021-12-07 06:49:31+00:00,gongnyn0205,"@yuu_092312 아프진 않구.. 독감주사 맞으러 왓ㅅ어요!!
아플것 같아요 흐엉..(´༎ຶ▽༎ຶ`)"
3028,2021-12-07 06:36:34+00:00,keith_usus,"지구인 얼른 모두 오미크론 다 걸려서 항체 다생기고 게임 끝났으면
오미크론 항체로 감기 독감도 다 면역됐으면ㅋ"
3029,2021-12-07 06:29:04+00:00,bliiiiiiiiitz,@cmscmsakt 하이고 근데 또 변이 돌아서 결국 독감마냥 매년 맞아야 할거같긴한데 맞고 아플거 생각하면 아득하네요 그냥
3030,2021-12-07 06:16:24+00:00,youngdaechoi70,결국 일반 독감 치료랑 비슷하게 가는 느낌... https://t.co/eVQYFbItNu
3031,2021-12-07 05:58:22+00:00,yours_YH_H,"뭐래 독감은 매년 맞는데

독감, 최소 5년 계속될 것...10년간 백신 필요할 수도

라곤 안 쓰잖아... https://t.co/uWh70NPAJ3"
3032,2021-12-07 05:55:20+00:00,RealChickenBoy9,"@yustantine 저는 일단 코로나 백신만 ㅠㅠ
독감 백신이랑 같이 맞아도 될런지 ㅠ"
3033,2021-12-07 05:49:40+00:00,yutorshii,@RealChickenBoy9 저 독감백신도 맞아야돼유? ㅠㅠ
3034,2021-12-07 05:47:58+00:00,oksoon_DB,@ABC_cho12 헐 ㅠㅠㅠ요즘 독감두 엄청 독하대여ㅠㅠㅠ둘 다 걸리면 안되지만 모쪼록 건강하길ㅠㅠ
3035,2021-12-07 05:47:29+00:00,14ILL_2,독감 비설 https://t.co/1ijfvIjeLn
3036,2021-12-07 05:16:06+00:00,rotwand81539,독감 예방주사도 맞았으니 이제 아프면 그냥 내가 방탕하게 살아서인 것임
3037,2021-12-07 05:11:27+00:00,Punyam_009,"@ONDO_S1 바득간대ㅜㅜ 조용히라도 있겠담서 일단 진정시킬거같아요.,. ㅋㅋ동생 나이스! 그럼 데려다줄테니 같이 가자고 그럴듯해요 안간다하면 해열제라도 먹고 푹 쉬자며… ㅋㅋ아니 별로 크게 아팠던건 없고 독감 두어번이랑 놀다 넘어져서 생긴거혹은 어디 부딪혀서 생겼을거같아요 워낙 별탈없이 자라서…"
3038,2021-12-07 04:57:53+00:00,CoreCorean,"심지어 올초 공병단 자리에 107개 마련했던 병상을 한달만에 65개로 줄였다. 2015년 메르스 당시 병원 전체를 소개했던 것과 대조적이다.
ㅋㅋㅋㅋ
고로나가 좆나 위험한 감염병이었으면 이런 일 없지..
관료 생퀴들이 몽땅 책임 뒤집어 쓰게 되니까..
그런데도 이 지랄한다??
독감만도 못하니까 ㅋㅋ"
3039,2021-12-07 04:56:11+00:00,hulululuk_nyam,독감 주사 안아푸다면서엌 너무 아프자나 진짜 너무해아ㅜㅜㅠ우ㅜㅜㅠㅠㅠㅜㅠ 아퍼어ㅓ어어ㅜ우ㅜㅜㅠ유ㅠㅜㅠ유ㅠㅜㅠㅠ
3040,2021-12-07 04:52:20+00:00,Nazzambbong,"진짜 미접종자들은 그들끼리의 왕국에서 살았으면 좋겠다. 미접종자들은 접종자들이 만들어 놓은 거대한 안전망에 기생해서 살면서 자기는 똑똑하고 반대는 우매한 군중으로 생각하니 복장 터짐.
애기들 접종 안 맞히는 부모들도 걔네만 따로 반 만들어서 생활하라 하고 싶음. 홍역, 독감 득실득실. https://t.co/DEa40svulV"
3041,2021-12-07 04:38:02+00:00,I_miss_Arong,돌파감염... 백신 맞았다고 마스크 벗고 모임 갖고 존나 우르르 몰려다니는 사람들이 태반임 거의 그렇게 돌파감염됨 그리고 백신은 변이 바이러스에 적용 잘 안됨 독감 백신도 A형 B형 C형 있잖음
3042,2021-12-07 04:32:56+00:00,peach_rabit,와... 예방주사철 지났다구 동네 단골 병원에서 독감주사 걍 마넌에 해주신대서 카드샥굵고옴
3043,2021-12-07 04:18:03+00:00,Kinoznoz1216,원래계획대로라면 어제출근해서 독감접종 맞아야했는데 어제 연차써서 못감ㅋㄲㅋ🤦
3044,2021-12-07 04:08:56+00:00,byo_7dream,아침부터 독감주사 맞고왔더니 기절할거같애
3045,2021-12-07 04:04:49+00:00,shimarisu52349,"""심근염은 심장 근육의 염증에 의한 것으로 바이러스 감염의 결과로 발생한다. 대부분의 더 심한 바이러스 감염들, 특히 독감 바이러스는 전신의 근육세포들을 공격한다.""

https://t.co/fR9rwE9zak"
3046,2021-12-07 03:54:44+00:00,2002Kei,"선택의 일상. 부스터샷(2차접종 후 2달 10일 지남)과 독감백신, 스틸헹거와 슬라이드 옷장…🤔🧐"
3047,2021-12-07 03:53:00+00:00,cranky_robot,독감예방주사 맞으러 가 https://t.co/iglVDQPGeJ
3048,2021-12-07 03:42:48+00:00,ii_dius,",,,,,, 그냥 음 독감같응기 되는거 아닐가"
3049,2021-12-07 03:39:59+00:00,Erisi_Alter,@frey0221 ㄹㅇ 그냥 독감 감기야 선언
3050,2021-12-07 03:32:11+00:00,hi_everyone_o_o,화이자 레알 시발 존나 아플 줄 알았는데 아프긴 개뿔 저번에 맞은 독감 주사가 더 아픈 듯;;
3051,2021-12-07 03:22:05+00:00,forscorge,나중가면 독감수준으로 약화되면서 계속 환절기마다 맞겠죠
3052,2021-12-07 03:19:05+00:00,walzhang,"남아공은 이미 우세종이라는데,
그 곳은 백신 완료자도
우리보다 적을건데 증상 데이터가 그리도 파악이 안되나?
몇천이 확진된다며.
제발 독감 정도면 정말 좋겠다."
3053,2021-12-07 03:10:49+00:00,eet115,"백신패스별로라고웅앵웅하능 사람들 상대하려다가 내가 기빨려서 포기..^^ 
그냥 그렇게 사세요..그래 넌 안맞을거같앗다..모..백신맞으라고하는한국이 싫으면 딴나라가.. 근데 유럽은 이미 필수다?..홍역이랑 수두랑 독감백신은 억울해서 어뜨케 맞았니.."
